transaction_id,customer_id,transaction_date,amount,currency,transaction_type,channel,merchant_name,merchant_category,location_country,location_city,is_flagged
23ce950e-adff-4a75-b0a4-4049cefd7092,c19a8fb0-39cf-4c20-af33-3abe5181fc2a,2023-09-10 15:47:53,1100.23,EUR,purchase,online,Wood-Sellers,entertainment,Germany,Sandovalmouth,False
a3b5eb7f-4613-4fb9-8ef6-1a4dcb714618,e06397c0-c405-4064-8688-e2a71f13c4c4,2024-01-14 19:47:47,1581.14,USD,purchase,in-branch,Barnes Ltd,travel,CANADA,Port Sarah,False
f310231b-2dca-469b-84cf-c6d28553772d,447d5d2d-fc34-4918-bd82-3591570d2b32,2023-04-23 06:52:48,1773.84,JPY,purchase,in-branch,Jones-Cain,entertainment,IND,Whitefurt,False
f2a8ae81-5f4c-48fb-884e-1814d48a7a45,ae04e491-765c-4ae9-a0ab-e2c095297ec3,2023-08-05 15:20:44,1795.78,GBP,deposit,in-branch,Stewart LLC,groceries,CANADA,Brownfort,False
e26584ae-1c40-43ed-9115-527e0d1191c7,6e197548-a195-462a-a8a4-bf82048bd527,2024-07-19 20:20:43,399.0,INR,transfer,ATM,Carey and Sons,entertainment,UK,West Krystalfurt,False
e6260b16-3649-4b61-8eef-c878019ba758,77124a1b-0217-441e-b04a-92df3b9c6d46,2024-02-15 17:04:29,1053.8,GBP,withdrawal,mobile,"Horn, Murray and Chung",groceries,Japan,Janetside,False
0fe5dd30-1d4a-469b-b98a-81f49073f4f2,6310e789-0ad7-4886-92f1-aa9b63052382,2022-11-21 13:19:37,133.88,GBP,withdrawal,ATM,Silva-Lewis,travel,UK,Williamville,False
50d157c7-2316-41bf-93de-54d7db8182b7,a1fd6bf0-584b-4fa3-bf7d-1e0dd13f33bf,2022-09-19 06:59:25,1447.95,GBP,deposit,online,Curtis Inc,utilities,CANADA,Christopherview,False
38d29604-9abb-4b0d-988a-a2cc9ab90a5b,c652635d-5eec-48bf-aefe-3a7dbffe9888,2023-07-21 18:50:39,318.41,EUR,transfer,online,Jenkins and Sons,Electronics,UK,Johnsonland,False
19f79b91-5863-4850-b1bf-fe4af8c05dd6,a2688800-76ca-44c8-b5ea-f1026cc0c291,2024-04-08 06:41:46,1171.85,GBP,withdrawal,in-branch,"Lambert, Allen and Mcdonald",groceries,UK,Lake Amanda,False
926d3132-b1d1-4b7f-9a47-3da5b504b7d3,ea2822d8-efb2-44ac-b002-eb2e8d1c5b35,2022-12-11 14:51:45,545.6,JPY,withdrawal,in-branch,Jones Group,travel,USA,West Lorraine,False
7e2466d1-b834-4169-8edb-f90932cf3d60,048a7f50-0631-4c94-9fa8-ad2f421b2fea,2024-05-31 11:14:46,1225.99,INR,deposit,mobile,Foley-Bowers,groceries,USA,Charlesview,False
c29d6b23-5ac2-4d95-9472-6d24097e7f94,e7a4344f-a33c-485c-9f7a-ec9aa8fccbf1,2024-05-08 09:31:51,1636.32,GBP,purchase,ATM,"Keller, Campbell and King",retail,CANADA,East Katherine,False
a8ae8cdd-3d0f-462c-b4bf-d58586e04929,2ce5af71-8dd1-44ac-aa32-da6de07fb69b,2023-04-04 11:03:01,415.83,USD,transfer,ATM,Sanders PLC,Electronics,UK,Butlerside,False
f222d445-c971-4def-973c-dc2c3a4882cf,a157a103-8e8b-4912-b80e-e0e7ed4a7239,2024-07-28 07:41:53,263.68,GBP,transfer,mobile,Sutton-Ferguson,utilities,IND,Port Anthonyland,False
592c2937-1d7f-4d28-94f6-9394691b28e8,ed11be57-eb81-43f4-b07c-2c8a089b5a33,2024-01-28 13:47:17,1724.98,INR,transfer,online,Gibson PLC,entertainment,Germany,Belltown,False
a977184b-1873-400b-917f-a59eca6de58f,40433099-3fda-4a87-8374-0699f72083d3,2023-06-03 09:24:44,617.49,GBP,deposit,in-branch,"Hill, Bell and Warren",utilities,IND,Ericside,False
4f61147e-dd1a-4b14-8b15-2929f0b291e0,6f59f732-a15a-4086-ad63-bd40b5d34ccd,2024-04-10 02:01:54,1130.04,JPY,deposit,ATM,"Payne, Chan and Martinez",retail,UK,Juliaberg,False
b292c4c6-7843-4bc3-9b14-b42f24674f4d,a940ba6a-773f-4946-8f23-00278c1d98de,2024-01-20 20:59:11,1179.89,USD,deposit,in-branch,Alvarado-Estrada,Electronics,UK,South Brett,False
6f8d32a8-d3f1-41d7-8b62-d11c9d6019af,e2e4067c-60d5-4b15-a82a-3650e72c5432,2024-05-08 00:39:44,417.65,GBP,withdrawal,online,Thomas LLC,utilities,IND,Serranoview,False
9617839a-5518-4f34-9dea-9b9be69cd193,06129d1a-b5c9-4072-9ec5-07c74973da6b,2024-01-30 14:29:20,1518.16,GBP,transfer,online,Wilson-Fuentes,travel,Japan,Williamston,False
f5b35f5c-a021-4885-9551-8d9c0f0f1316,2ce5af71-8dd1-44ac-aa32-da6de07fb69b,2024-05-05 18:34:13,606.52,JPY,purchase,mobile,Richard-Bryant,Electronics,Japan,Christopherborough,False
342d7f61-29b5-4a75-8019-25c0ba415ad8,eb416bbd-9824-47d1-af35-46350fef847e,2023-02-02 18:52:58,996.82,USD,transfer,online,"Hester, Johnson and Smith",travel,UK,Angelafort,False
a4b4bb62-1347-4a51-b6d3-82b333843731,83c6740d-d74d-4f7d-9ba3-27d4c583b9c4,2023-05-08 14:14:06,1943.29,USD,deposit,ATM,Johnson-Williams,retail,CANADA,East Gary,False
4925ecca-2d8f-4d43-a2ac-93dd55af4100,773fa8a6-3988-4219-aae3-127fefce2606,2023-08-08 08:13:58,1397.81,GBP,withdrawal,mobile,Smith-Vasquez,utilities,IND,Sandersbury,True
cb211e72-6f42-49d4-8766-305e3a989b44,f69b3b5a-db47-4c4e-b6d6-6a2bd51ff464,2022-09-30 09:10:40,498.28,JPY,deposit,online,Rose-Sloan,travel,CANADA,West Tina,False
5ed0072a-9ea2-4dbc-9d1b-ae9c4bb5d487,ebabd67e-f106-4266-a4d6-1894cec26441,2022-08-23 07:05:04,1314.75,EUR,transfer,mobile,"Norman, Saunders and Dean",utilities,UK,Robertsonburgh,False
e8947d6a-1ab0-4fdc-bfcc-76662cfec8cd,151d8a0d-0050-4d37-89d5-1fb956de5f6d,2024-03-31 01:56:55,405.21,JPY,purchase,online,Mendez LLC,travel,Japan,Traceyport,False
eeab8b4e-59c0-4b56-80a4-f93c0b2d29fa,94226522-a9fc-417c-bf56-f4a8e6a35a07,2022-11-18 20:26:53,628.85,EUR,withdrawal,in-branch,Jones-Norton,utilities,IND,New Robert,False
f226f6dc-05dc-4b27-b956-86697f4512e6,b9045a57-7ef9-4bbe-8d45-eab8c7f00709,2023-03-28 19:09:12,932.16,JPY,deposit,online,Hanna-Bishop,entertainment,IND,Floresside,False
5efe3bbc-ec64-4e4c-8b4a-631effdab170,8b901a8d-b4aa-4142-9aed-fd6e1d13f18a,2023-02-01 11:56:15,1227.86,EUR,transfer,ATM,"Zavala, Roberts and Wilkerson",groceries,UK,Jamestown,True
29760fff-9278-436c-ba5e-b1c316cf7000,ac3d8fa8-bce7-4e91-a889-0c181edb5bef,2023-08-23 16:54:20,211.83,GBP,withdrawal,ATM,Mckinney-Rice,entertainment,USA,New Malloryton,False
53df813a-eff4-4b43-abe8-3f9ba7b6c17d,c2cf11bf-7a05-4517-8a38-d39dc2a38769,2023-01-18 21:37:13,1040.87,GBP,transfer,ATM,"Hogan, Daniels and Nguyen",utilities,Germany,Crystalberg,True
6cfdda48-ba72-4f81-9f3a-f52b481ff157,043f5e54-1005-4c20-bd57-7e45c0d93693,2022-11-01 20:13:32,1427.74,EUR,withdrawal,ATM,"Johnson, Jenkins and Perez",entertainment,USA,Port Lisa,False
5607c8b0-cba7-4377-9a84-b33341dc66e6,310607df-6021-418a-9c91-fe5cb500e6f3,2024-06-17 11:51:41,369.51,JPY,deposit,mobile,Ramos-Herrera,Electronics,Germany,Medinahaven,False
b142b45b-24e6-4223-818b-d6687b374e7a,6d5e3204-a34d-4699-9b59-680f9c418b39,2023-02-06 19:20:05,1355.37,USD,withdrawal,in-branch,Hodges Inc,retail,IND,West Lauren,True
7aa38a96-6449-4121-944e-4e14955cdf8a,3bfdd7dc-6c92-455c-aa9e-0b4dc925e8a8,2023-02-13 08:27:40,43.55,USD,withdrawal,online,Rios-Fleming,retail,Germany,North Amyside,False
7bdebfa7-d8f9-4d48-ab93-e444060d2b62,98567c88-14f2-462b-b480-aeb139a4d202,2023-09-12 18:17:06,448.43,EUR,purchase,in-branch,Davidson-Carter,retail,IND,Manningbury,False
4d8c0cd5-d76a-4aa7-828a-e6707426185a,90c1ab03-44ba-4d8e-851f-8c5f98ea405e,2024-08-06 06:13:20,50.24,EUR,withdrawal,mobile,"Lang, Case and Hampton",utilities,USA,Stevensonfurt,False
be1ff7ae-9ea7-490a-9907-12b6b0a54971,6ea39e28-17c8-400c-8ea2-a5b1e037b772,2023-02-02 20:37:20,221.04,INR,deposit,in-branch,Gordon-Hicks,retail,UK,Chelseatown,False
77aac2b7-d373-4f71-b25f-21f896da3e02,5cb3a85d-fd87-441c-abcf-8ae9a0774d79,2023-06-11 16:57:36,993.44,INR,purchase,mobile,Patel-Krause,retail,USA,New Sarah,False
3cb4f491-af50-4345-a005-1ed6325c1fbf,15bfe2a1-1d06-4435-a441-967f6029ce31,2024-01-31 05:14:57,1947.38,JPY,transfer,in-branch,"Barton, Perez and Williams",travel,CANADA,New Sallymouth,False
1f682815-39c5-4e56-b5eb-93a67f7e2d00,fb2579d8-f2a6-4cf5-b4a4-6429d2d67082,2023-11-29 03:20:19,1930.39,INR,purchase,mobile,"Barber, Rogers and Vargas",travel,Japan,Woodardside,False
a4ef7be4-0033-4d30-8345-a7a7185a3568,05122502-4572-4191-be53-33e0fea5c3e9,2022-10-08 01:50:30,1361.69,USD,transfer,mobile,York Group,utilities,IND,Port Cassandramouth,False
501300d7-13ab-4459-bffc-89b9097e56a3,dd518f9f-d11f-42fe-8dd5-182ae8ab05aa,2023-11-22 18:44:12,1946.33,JPY,withdrawal,ATM,"Smith, Soto and Decker",Electronics,Germany,West Rebecca,False
9b2c380b-76d3-40ef-8550-16b1d42c9afe,50110b26-5118-4311-878d-d5874ede603b,2023-06-05 00:00:14,1869.42,JPY,transfer,online,Foster-Huber,utilities,CANADA,East Alexisfort,True
5cc9f97d-f649-421c-a273-d53198e95c6c,d0485fd3-ef35-45fd-8f17-e3f9b7e057e5,2024-04-01 23:29:58,1916.4,USD,deposit,mobile,Murray Group,travel,IND,West Scottside,False
a8de14a7-9b95-4d83-a95e-8a98c3c1f7bb,43effeee-8802-44d1-b6e2-c8f820c9e0d0,2024-05-31 20:47:40,42.01,GBP,deposit,online,"Miller, Gates and Marshall",retail,Germany,Alvaradotown,False
e67d934c-3624-41a2-9438-89c165aa442d,36ef908a-cc86-49e1-99be-0bf0daa5dfe7,2023-07-23 07:47:50,1189.67,EUR,deposit,online,"Foster, Diaz and Weiss",entertainment,USA,Brownton,False
5cc54dd4-f4ce-4b81-9f17-bd95bceae241,0e442463-cec3-464c-b54f-ec6d44296f69,2024-02-07 14:21:07,1660.97,USD,purchase,online,Alvarez and Sons,utilities,IND,Jennifershire,False
7401e668-77af-446d-8e39-cb229b86e7b9,2497250e-0dec-4947-8628-d9dc05cae6e2,2022-12-02 09:16:40,1706.19,EUR,transfer,mobile,Barnes-Aguilar,travel,Germany,Cuevasland,False
ae7aa8f5-744c-497c-8fcd-6259737a7805,a6285b3f-0b4d-4de7-a434-a90420d80c6a,2023-05-04 20:52:37,363.14,USD,purchase,online,"Patrick, Carter and Holloway",travel,CANADA,South Devinhaven,False
69633542-1f86-46b1-970d-27f31b101181,49bc9a49-0a3f-414d-8a48-d211ae87fcba,2023-05-07 19:48:18,1115.17,JPY,transfer,ATM,Williamson-Robinson,Electronics,Germany,Johnsonfurt,False
85d45794-8860-43a8-9584-82a1a0cee6aa,d3b939e4-9149-47bc-a2f5-f2f100f466c8,2022-12-26 20:39:18,877.33,JPY,withdrawal,online,Hess Group,entertainment,IND,Adamsview,False
1caf9852-ea17-4dc8-b7e8-fa2536c847d3,983243f3-759d-4c4b-9786-68fc93fa8a0f,2023-01-23 18:20:42,277.31,USD,deposit,in-branch,"Brown, Gregory and Rowe",travel,Germany,South Johnport,False
35db6644-5b0f-434b-9815-b85a0b39de32,72246642-423f-408a-a231-0a791003dc85,2023-07-22 05:31:32,286.34,USD,purchase,online,Smith and Sons,groceries,Japan,Smithton,True
b0bd2eae-81e1-4ce4-8c5d-6d89f1977863,2eb21301-1634-4c40-be1f-67a307cf9e50,2023-06-11 00:08:14,823.0,GBP,purchase,ATM,Thompson-Short,retail,Japan,Port Wayne,False
16a46d19-18b0-44f8-bb1f-bf62afa3735e,95785fdf-ab97-415d-8d3d-4f2b323091da,2023-01-09 22:55:01,665.68,EUR,transfer,mobile,Dillon and Sons,Electronics,IND,Spencerhaven,False
cb3a3f3e-6597-4195-9780-aeee62f909ea,8873a342-ebfa-4d63-9957-085eac9c12dc,2024-08-05 08:05:27,1876.71,USD,deposit,mobile,Robbins PLC,travel,CANADA,West Michael,False
f5f7fceb-52ac-4f58-ac54-8ea8f5a89811,b8947970-a0b9-440d-a64e-b2ab4a27d437,2023-10-18 00:11:54,1548.2,GBP,deposit,mobile,Thompson Inc,entertainment,USA,South Tracishire,False
dfcac772-2cc4-4134-a12f-198c68e11011,2cb9cfa5-923f-4574-9fc1-7a6cdb45e72d,2023-11-07 21:08:42,281.19,INR,withdrawal,ATM,Paul-Robinson,travel,IND,Port Maryview,False
4aa6f326-1d6b-4283-9cfd-defd4893ad5d,72c1b798-adc5-44f9-893e-67150acf9802,2023-03-15 23:58:31,852.73,GBP,deposit,online,Kennedy and Sons,retail,USA,Josephberg,False
4015e65f-f5c8-43d8-b2be-ae14d1e3a55b,cd7de65b-9b2f-451d-a4b3-f71a2a3a221f,2023-01-02 11:39:30,1072.95,JPY,purchase,ATM,Forbes-Estrada,utilities,IND,Matthewberg,False
d07699aa-134f-4c27-bc38-d84f745c9a7f,3b722fb6-18be-4a2c-916e-6175fa81050e,2024-07-13 05:11:15,1335.16,USD,withdrawal,ATM,Austin-Alexander,entertainment,USA,Lake Kylefort,False
ef528b51-11f2-4432-a0a2-f5cba4cdccac,97942256-cd5b-41ae-ae65-410f835a04ca,2023-05-09 05:09:49,125.89,INR,purchase,ATM,"Jackson, Rogers and Patel",Electronics,CANADA,West Martha,False
b15dbb9b-1f0e-4747-8ccd-8a459196d188,68fa83db-f8fa-4ecb-9697-1187cbb3048f,2023-05-20 19:32:42,1655.23,GBP,withdrawal,ATM,Greene-Herman,Electronics,CANADA,Starkshire,False
aa94f778-62af-443f-ba36-fec03b2f033e,e4cd0f9d-392d-4b6a-8282-cd9f639a411b,2023-02-15 00:19:50,717.63,JPY,transfer,in-branch,Bradshaw-Vaughn,utilities,IND,Lake Aaron,False
9de56c9f-7b4b-4827-95f7-dd9b44cc86b0,578746ac-6c5d-463a-9f4a-d48a3dabb944,2023-02-12 21:18:49,851.99,GBP,withdrawal,mobile,White-Hood,entertainment,Germany,Erikland,False
0977e936-28c3-4b3c-b232-2880b769fd3d,72fcd315-588f-4c99-953e-3d87c43b758d,2023-12-20 18:49:15,750.19,GBP,purchase,ATM,Ali-Richmond,travel,CANADA,Rushbury,False
623842bf-6431-4b9c-a4a8-10f3487eaf3e,c8a2f9a2-e242-427f-97ad-0ac4634d5d3d,2023-07-04 17:37:43,480.42,GBP,withdrawal,in-branch,"Sanchez, Whitney and Higgins",utilities,USA,North Dustin,False
70617fc1-392f-44fa-8bf4-f3da6f34a53c,c2476b07-c026-4368-90a0-8a37e511bf3e,2024-07-29 07:29:25,1124.59,GBP,purchase,in-branch,Barnett-Wolf,groceries,Japan,Darrellbury,False
e897b8cd-d7ab-4fbb-98c0-f7db02766210,651e8cf4-e051-458f-8cc9-7874d94738a8,2022-09-06 12:45:34,719.47,USD,purchase,in-branch,"Reynolds, Bailey and Gibson",retail,IND,Thomasville,True
41a1c3f0-90da-4d84-ad11-79e289e43864,5253b949-34cd-4966-ae04-c04d6d869aec,2024-03-19 06:07:37,244.11,USD,withdrawal,online,"Wilson, King and Waters",retail,CANADA,Jamesfurt,False
c8f30394-d97d-4dd2-a8d1-ad247be56544,549869ec-6fef-4598-aa55-359d0657f788,2023-04-12 08:10:46,1388.23,JPY,transfer,online,Matthews and Sons,travel,Japan,Dennisshire,False
01b7db61-bc42-4317-b959-49c96ce6b354,7eafb5c9-4875-489a-9729-9194e84ed22f,2023-11-09 03:20:18,781.86,INR,transfer,ATM,"Martin, Wright and Mcpherson",Electronics,UK,Lopezton,False
8df4eef2-b019-4be9-b310-22c6fe8dd147,0affe5e1-8626-40a4-8bfc-6e086a13505f,2023-03-10 20:39:40,309.08,INR,deposit,in-branch,Fowler-Elliott,utilities,Japan,Lake Kimberly,False
7d48acca-7833-4de5-9311-bd20e3a9ddcc,97942256-cd5b-41ae-ae65-410f835a04ca,2024-01-14 10:11:59,1828.32,INR,transfer,in-branch,Bell LLC,entertainment,UK,Lake Daniel,False
ef96b5f4-26fc-43e4-8e41-79179fb8f26a,5ace512f-4a6e-4daa-85f7-44c10aa0cc72,2023-10-24 12:12:58,1692.74,INR,transfer,online,"Brown, Harvey and Rose",utilities,Japan,Chanchester,False
ead662e8-c762-40b5-9acd-dca49a67d7e8,890ceffe-1b8b-4f6b-9422-503a73a9034b,2024-06-08 21:22:01,1167.89,INR,withdrawal,mobile,Dixon PLC,entertainment,UK,South Andrestown,False
9d062397-abe8-459f-acc5-b112be762f49,9a349328-a8a4-43bb-a4d2-538beadb3659,2024-01-09 14:34:47,1655.8,GBP,withdrawal,ATM,Smith Ltd,Electronics,IND,New Josephville,False
faa294f4-82c5-4376-bde6-e11bf5816803,59552970-2bef-4585-ac49-ada4c275e577,2024-05-12 08:45:54,1929.3,EUR,transfer,ATM,Harrison-Johnson,groceries,USA,Lake Ericborough,False
f8f86ef6-b162-45c1-a407-d85df92ada5c,17e9830c-8516-475b-b8ba-d886fb63e841,2023-06-25 16:45:17,506.03,GBP,deposit,mobile,"Brock, Martin and James",utilities,CANADA,Alexandershire,False
cc6953e4-3137-41fe-b062-52f1d01e35bb,acd0a0fe-b591-45c5-ba1b-fcb4a9fcf091,2024-06-17 15:03:11,1362.3,GBP,withdrawal,mobile,Allen-Hood,utilities,IND,Warrenland,False
ccb3c505-5203-407d-8cb4-9226e5948076,e4faf383-06c0-4a8a-a8f1-ceed3e73fa96,2024-01-04 00:16:03,1118.38,GBP,deposit,ATM,Velasquez Ltd,retail,IND,Alexisstad,False
0b7b0a68-d179-410f-94cc-08ee1e5a0ac7,ec77d6fe-a799-49c6-93d7-4b195962f66f,2023-02-01 10:59:51,518.1,EUR,transfer,online,Hansen-Vargas,utilities,Japan,South Kenneth,True
025b09b3-0383-4d52-a847-2ccc3540d549,752390f8-945b-424c-8fec-fcbc808db90f,2022-09-06 21:39:02,890.7,JPY,transfer,ATM,Bryant LLC,groceries,CANADA,Andersonburgh,False
524bdfb0-78d5-4117-971d-0d3874189128,22a744ce-eabf-4ace-a746-173e9536f090,2022-10-08 00:40:44,327.52,GBP,transfer,in-branch,Young PLC,Electronics,IND,Isaacmouth,False
bd509aa9-6ead-49dd-b190-506335c25765,e911fa62-ee26-4846-940d-df10db65f7ab,2022-10-01 23:17:02,744.72,EUR,purchase,online,"Pearson, Turner and Palmer",Electronics,CANADA,Lake Lisa,False
f6535afa-4a9c-41ec-b071-48a7bdce5fd3,436e7f5c-541b-4304-963a-3f956849db55,2022-08-25 08:32:28,668.21,GBP,transfer,in-branch,"Price, Williams and Reyes",retail,USA,North Elizabeth,True
0ef80cb8-0ccd-4223-9a55-69a046e3aebb,e5aabdd7-e3fd-46f1-b1f0-96076552c539,2024-03-20 09:29:59,1686.68,GBP,transfer,online,"Small, Cardenas and Harris",groceries,UK,Port Ryan,False
40cb5593-d61a-4801-aa3a-23da87cc7e74,46bdcb2b-20df-4404-863e-328c92014ed6,2022-09-19 22:42:24,270.73,GBP,transfer,online,"Schmidt, Brown and Hunter",entertainment,Japan,Nortonview,False
5d9a4d93-3f35-4c0b-818e-b5ffb4051256,b7f2cf65-7367-4985-ab98-481f936c773b,2023-08-07 20:56:14,514.71,GBP,deposit,online,Fuentes-Kelly,Electronics,IND,New Phillipport,False
6f183aff-2314-4773-8fe4-2642312f94f2,c652635d-5eec-48bf-aefe-3a7dbffe9888,2024-07-14 12:54:00,1171.86,EUR,withdrawal,mobile,Martin Group,travel,IND,Scottview,False
1ea715bd-3928-4367-9a44-368d186771ed,44924941-647b-482a-b0eb-8563f09a62d9,2022-09-10 19:22:03,79.25,JPY,purchase,in-branch,Morris-Watson,retail,Germany,Aguirreview,False
f45e51da-2ae2-4008-8bff-f0ee7eb856ce,2a158b77-436b-4f4b-833c-5ab9131c0769,2023-04-10 22:15:01,1219.35,JPY,withdrawal,mobile,"Mccoy, Mcmillan and Lambert",utilities,USA,Jasonland,False
117181fc-0b9d-4e19-bcd3-2eb50a2ee7a9,c5540f8d-6c91-4281-a7e3-314752b583f5,2022-08-17 02:17:21,544.94,GBP,deposit,ATM,Torres-Brennan,utilities,CANADA,East Samuel,False
4bc46fc5-7ef2-4e6b-ad9f-e7538928d316,319f2bca-28fc-4e85-ae03-fb5f540c401b,2023-08-04 15:12:57,479.96,JPY,deposit,mobile,Thompson Group,retail,Japan,South Christianburgh,False
ee6cb8ae-a8f4-4ab0-9b2d-835933f3ba07,4e62b258-9b0b-45f2-8ef0-213b108640c7,2022-08-25 23:14:46,1104.45,JPY,purchase,mobile,"Smith, Rodriguez and Richardson",retail,UK,Alexanderville,False
f1e12dfb-fe72-4c03-b961-04b3125250fd,e88515a9-4205-4cae-862e-d2532c35a902,2023-09-10 01:38:03,1359.12,EUR,purchase,in-branch,Pratt-Hernandez,Electronics,CANADA,Traciside,False
853bc56e-56d1-44ce-8549-875356f0ccf1,c2ee8e1b-0729-4ddc-aba7-99627ef4ce1f,2024-08-14 02:34:19,1759.93,EUR,deposit,in-branch,Stephenson-Andrews,retail,Japan,New Cindyberg,False
545d4850-9aee-45a4-a807-3e50973e9ae1,33e7707b-2164-4ab9-859d-1f2f84c97a61,2023-05-15 06:13:18,1851.78,EUR,withdrawal,in-branch,Rowe-Rice,travel,CANADA,Lake Alyssa,False
061585dc-77bb-4c0d-9286-2a6a82bf207e,b3c1a289-43b5-4f0b-8524-735483e54e9b,2022-08-17 07:05:46,1756.25,USD,purchase,ATM,Clark-Gomez,Electronics,Germany,East Whitney,False
e9ceb3a1-ef54-403d-b20a-c56dcd7b24a1,8f4e6eed-950b-4cc5-9d24-56cb0e94622c,2024-07-13 17:20:53,362.06,EUR,purchase,online,Jenkins Group,entertainment,IND,West Joshua,False
6ceda9ff-e72a-4218-9976-5d046328bbae,c6aae23e-a840-40a3-bbf1-caa95bfc13a9,2023-07-11 04:25:32,235.44,JPY,purchase,in-branch,"Martin, Fowler and Hardy",utilities,UK,Kevinview,False
8e51bb26-8a37-45be-b20d-15ebaced5917,dfce183d-5da5-4742-9df1-7f25531aa8c9,2022-10-05 00:40:02,1542.84,JPY,purchase,online,Stephens Group,Electronics,USA,North Kevinfort,False
bdec55ae-ee8a-4d94-8339-176028255bc7,5c1423ec-8ede-45c4-a26a-7d181a5c2dc1,2023-04-05 16:29:02,1911.63,USD,transfer,ATM,Kelly Inc,travel,UK,Michaelstad,False
ded225ca-43e2-4c74-b925-ed622ebeec87,e3d24c36-8c63-4f01-b1f4-c15f20795e56,2022-12-31 06:02:16,11565.5,USD,withdrawal,online,Reyes Group,groceries,IND,East Lawrence,True
3ba17b8c-8278-4416-8538-ff08d3e33c85,cd8b1fbd-71b6-481b-b2b6-63199a094ec5,2023-03-05 14:42:05,468.07,JPY,transfer,ATM,Berry-Friedman,entertainment,CANADA,East Theresaburgh,False
71e6fb81-b50b-48ed-a078-ed82f8b6b3d3,5e598135-6a9b-418a-90ee-eb7139ea67dd,2024-05-24 03:18:12,1925.27,JPY,transfer,online,"Pace, Howard and Ryan",entertainment,CANADA,Lake William,False
08513599-63e2-4686-b2bf-0346f08bd894,4eedab41-509a-4283-9e09-6747dd8c4bef,2022-10-23 10:19:19,1032.62,USD,transfer,online,Castillo-Combs,entertainment,UK,Lake Melodyberg,True
39a24ee8-449c-4d39-83b2-5bbce493c68a,4a54883a-d207-4a90-ac18-ddbb5e809449,2024-03-29 22:54:21,550.17,GBP,purchase,online,Thomas Inc,travel,Japan,Joelland,False
aa8e98c3-1210-4e25-beeb-140f78318c47,fa74376b-84ea-4315-83f6-da4e127772aa,2022-09-29 03:24:39,1466.22,USD,purchase,ATM,"Brown, Schwartz and Parks",retail,USA,Port Danamouth,False
287375d1-ff4c-45ce-b4c1-a0840a2230e3,86942d46-ec16-4739-804e-0fb396baf58c,2024-03-01 17:35:26,88.56,USD,deposit,mobile,Ponce-Bell,Electronics,IND,Nguyenstad,False
c1dbf7c4-b599-4b92-8a0b-9f4910dd12ba,789c0404-5d77-40b0-96a6-9a5c3f93e7c2,2024-03-14 10:08:37,803.24,INR,withdrawal,in-branch,Phelps Ltd,groceries,USA,Allenshire,False
80930bee-f82b-4f06-b480-ec07bfb484bc,32e9298a-4e30-4075-93b6-8bcf06ffb7c0,2022-10-16 19:58:03,1351.43,EUR,deposit,mobile,Lawson Inc,groceries,Germany,West Erin,False
58f501cf-48ef-4be5-8966-7c0c54aa6f75,20de0530-ef3a-4768-96e1-712214a56986,2023-11-09 19:46:16,584.46,USD,purchase,online,"Alvarez, Perry and Ramirez",Electronics,CANADA,Millerside,False
798424cf-8bc4-4a1e-b274-af957aaa3ff1,983243f3-759d-4c4b-9786-68fc93fa8a0f,2023-12-06 02:28:39,197.08,EUR,withdrawal,in-branch,Peterson LLC,entertainment,Japan,Port Jenniferfurt,False
47f8791d-f774-4616-b3ad-0e3d56e7f094,4b9b8770-13be-43f5-9337-eaadd4296822,2024-04-04 02:06:24,1594.99,GBP,deposit,ATM,Martinez-Vargas,entertainment,IND,New Anna,False
c1412936-900a-4e53-a9b1-26dba58198d1,38f2bf94-4e7e-44c4-a441-d6e8b527c8c9,2023-09-25 21:39:59,1997.31,EUR,transfer,online,"Coleman, Grant and Wilson",travel,Japan,Lake Kylechester,False
9970ee08-267c-470a-8885-1c45b8e35f64,c11bd8e5-ab72-4148-8c7a-246167c0ccc1,2023-01-09 21:53:59,1007.02,USD,purchase,in-branch,"Reid, Hale and Bush",entertainment,USA,Carlosborough,False
af205910-2dd9-471f-8f4f-d6a4d8e4e196,e6434d8d-6e1a-45a1-baa9-a63ef61e8d5a,2024-03-21 22:18:51,940.62,GBP,transfer,ATM,Jones Group,retail,Germany,Monicaberg,False
bbb727e4-1b81-4e47-a99e-64eb921698b7,17e9830c-8516-475b-b8ba-d886fb63e841,2023-07-06 14:18:15,522.79,EUR,purchase,in-branch,"Allen, Walsh and White",Electronics,Japan,Martinezport,False
2b9d6b51-a1a8-4149-8db7-398ade06df4f,82e6aec6-30dc-479b-80fe-77dcc890a9fe,2024-05-07 20:13:57,1867.63,EUR,purchase,ATM,"Jenkins, Duncan and Burton",retail,UK,East Ana,False
fb0ecff9-74b4-492c-969d-16295e6630c8,d6a2d555-e88b-4ed4-94bf-a45e4d7b1b78,2023-11-20 19:59:53,202.19,INR,transfer,online,Hensley Inc,entertainment,Germany,Christinebury,False
3f6cc4d9-1036-4c0f-af69-089060536d7e,9312ee39-44fa-4b43-ab0e-b475dd9fab42,2024-05-17 12:05:55,1830.52,GBP,purchase,mobile,Pena Group,utilities,UK,New Cory,False
a909d13f-713a-4fb5-b6a2-8146dc3273a2,f7499328-daf3-49e5-8687-96448a3737ed,2024-04-25 02:31:38,1326.38,EUR,deposit,in-branch,"Williams, Huynh and Moore",Electronics,Germany,East Gregoryville,False
